date,municipality,mining_active,pm25,pm10,no2,so2,aqi,aqi_category,wind_speed_kmh,wind_direction,temperature_c,humidity_pct
2023-09-03,Lianga,False,17.1,23.1,14.6,19.4,61,Moderate,12.4,SW,30.0,75.3
2023-09-04,Lianga,False,26.9,44.5,25.0,17.7,82,Moderate,15.5,SW,31.6,65.7
2023-09-05,Lianga,False,34.5,42.0,10.6,7.2,98,Moderate,10.2,WSW,25.7,84.3
2023-09-06,Lianga,False,32.2,18.0,17.2,6.6,93,Moderate,10.3,SSW,30.5,67.5
2023-09-07,Lianga,False,30.6,29.9,18.2,5.8,90,Moderate,16.3,SSW,31.0,88.7
2023-09-08,Lianga,False,14.1,26.8,19.0,7.4,55,Moderate,17.2,SW,27.4,72.7
2023-09-09,Lianga,False,12.5,44.4,18.3,17.2,51,Moderate,10.1,WSW,30.2,89.4
2023-09-10,Lianga,False,38.3,68.2,28.9,26.0,107,Unhealthy for Sensitive Groups,17.0,SSW,25.9,85.9
2023-09-11,Lianga,False,15.7,26.9,22.5,21.4,58,Moderate,13.9,SSW,28.1,75.7
2023-09-12,Lianga,False,45.5,31.5,21.4,21.0,125,Unhealthy for Sensitive Groups,18.2,SSW,26.7,89.0
2023-09-13,Lianga,False,15.2,30.1,10.7,21.0,57,Moderate,11.4,SSW,29.6,89.5
2023-09-14,Lianga,False,9.6,44.7,15.2,17.8,40,Good,12.7,WSW,26.2,94.7
2023-09-15,Lianga,False,30.5,53.7,26.4,10.5,90,Moderate,15.6,WSW,30.9,70.0
2023-09-16,Lianga,False,15.7,74.7,31.2,19.7,58,Moderate,8.9,WSW,25.8,94.9
2023-09-17,Lianga,False,22.7,52.8,22.1,9.4,73,Moderate,12.6,SW,27.8,94.5
2023-09-18,Lianga,False,36.7,54.3,14.6,22.1,103,Unhealthy for Sensitive Groups,14.9,SW,25.3,81.0
2023-09-19,Lianga,False,35.4,59.0,11.9,6.8,100,Unhealthy for Sensitive Groups,11.8,SW,27.6,81.0
2023-09-20,Lianga,False,30.9,60.5,16.1,15.7,90,Moderate,15.4,SW,26.0,67.2
2023-09-21,Lianga,False,20.9,52.1,16.1,9.9,69,Moderate,17.1,SSW,28.0,88.6
2023-09-22,Lianga,False,33.7,67.4,12.1,16.0,96,Moderate,19.9,SW,29.3,67.1
2023-09-23,Lianga,False,34.2,34.9,18.6,19.2,97,Moderate,19.1,SSW,30.2,82.4
2023-09-24,Lianga,False,23.6,58.6,15.4,16.1,75,Moderate,18.1,WSW,29.8,71.6
2023-09-25,Lianga,False,12.1,43.9,29.0,16.6,50,Moderate,19.5,WSW,29.8,89.5
2023-09-26,Lianga,False,22.1,37.1,33.8,21.2,71,Moderate,17.5,SSW,29.3,89.4
2023-09-27,Lianga,False,32.1,54.0,10.9,12.7,93,Moderate,8.7,SSW,31.1,70.8
2023-09-28,Lianga,False,10.8,27.3,24.2,22.1,45,Good,13.6,WSW,27.0,87.7
2023-09-29,Lianga,False,24.6,26.0,27.4,21.1,77,Moderate,19.8,SW,29.6,77.3
2023-09-30,Lianga,False,23.7,57.3,21.1,7.0,75,Moderate,18.5,SSW,32.8,93.2
2023-10-01,Lianga,False,24.9,43.8,12.1,8.1,78,Moderate,19.3,SW,26.6,75.4
2023-10-02,Lianga,False,30.2,42.1,12.0,6.7,89,Moderate,8.5,SW,27.2,89.1
2023-10-03,Lianga,False,33.4,26.2,13.1,17.4,96,Moderate,14.0,SW,30.1,82.0
2023-10-04,Lianga,False,21.5,66.1,15.4,10.2,70,Moderate,18.4,SW,29.5,79.6
2023-10-05,Lianga,False,46.4,51.8,24.4,6.0,128,Unhealthy for Sensitive Groups,17.1,SW,28.2,67.5
2023-10-06,Lianga,False,12.8,33.1,13.8,12.3,52,Moderate,8.7,SW,25.4,74.9
2023-10-07,Lianga,False,22.0,37.1,22.4,27.3,71,Moderate,12.1,SSW,27.2,85.5
2023-10-08,Lianga,False,25.6,31.4,15.6,8.3,79,Moderate,9.1,WSW,29.6,79.8
2023-10-09,Lianga,False,38.1,30.2,23.8,15.9,107,Unhealthy for Sensitive Groups,11.8,SW,28.2,79.3
2023-10-10,Lianga,False,23.1,31.1,18.9,9.5,74,Moderate,12.7,SW,29.8,85.7
2023-10-11,Lianga,False,13.2,61.7,21.9,7.6,53,Moderate,13.7,SSW,25.9,72.4
2023-10-12,Lianga,False,13.8,40.2,10.5,11.6,54,Moderate,11.7,SSW,30.2,69.9
2023-10-13,Lianga,False,20.1,56.4,9.3,13.0,67,Moderate,11.1,WSW,30.8,87.1
2023-10-14,Lianga,False,18.1,39.2,10.7,17.1,63,Moderate,11.6,SSW,32.8,87.7
2023-10-15,Lianga,False,10.8,52.7,20.0,6.6,45,Good,15.3,WSW,25.9,90.6
2023-10-16,Lianga,False,15.4,59.6,21.8,12.1,57,Moderate,19.9,WSW,30.3,73.9
2023-10-17,Lianga,False,21.4,34.1,14.3,22.8,70,Moderate,16.0,SW,31.2,74.1
2023-10-18,Lianga,False,19.6,35.6,30.0,10.1,66,Moderate,19.6,WSW,25.5,74.3
2023-10-19,Lianga,False,24.0,42.1,20.6,12.7,76,Moderate,15.8,SW,27.8,72.8
2023-10-20,Lianga,False,22.1,59.6,20.0,20.2,72,Moderate,13.9,SW,29.7,85.7
2023-10-21,Lianga,False,33.3,55.6,16.2,16.3,95,Moderate,15.1,SW,27.1,74.0
2023-10-22,Lianga,False,15.1,56.8,14.1,14.0,57,Moderate,12.9,WSW,24.3,76.6
2023-10-23,Lianga,False,24.1,53.1,19.9,13.3,76,Moderate,11.0,SSW,32.2,84.7
2023-10-24,Lianga,False,39.8,29.9,29.5,25.6,111,Unhealthy for Sensitive Groups,12.9,WSW,26.4,77.4
2023-10-25,Lianga,False,39.7,73.6,32.1,26.9,111,Unhealthy for Sensitive Groups,17.2,SSW,32.7,92.6
2023-10-26,Lianga,False,28.6,21.3,19.8,9.5,86,Moderate,13.2,SW,31.0,84.0
2023-10-27,Lianga,False,34.6,62.2,19.4,7.1,98,Moderate,18.8,WSW,27.4,83.8
2023-10-28,Lianga,False,32.9,51.1,20.9,21.8,95,Moderate,13.4,SSW,28.3,71.0
2023-10-29,Lianga,False,16.3,20.8,19.7,20.1,59,Moderate,9.8,WSW,30.4,81.2
2023-10-30,Lianga,False,37.7,50.0,18.9,11.4,106,Unhealthy for Sensitive Groups,10.4,SW,32.0,73.2
2023-10-31,Lianga,False,20.7,38.1,10.3,20.1,69,Moderate,16.8,SW,31.4,76.2
2023-11-01,Lianga,False,17.8,55.2,36.2,16.0,62,Moderate,7.9,NNE,25.8,70.0
2023-11-02,Lianga,False,22.8,42.6,30.8,12.7,73,Moderate,8.4,NE,29.2,90.9
2023-11-03,Lianga,False,18.2,43.0,17.8,13.4,63,Moderate,12.2,NE,26.9,76.7
2023-11-04,Lianga,False,31.1,54.0,17.7,19.4,91,Moderate,9.3,NNE,27.9,68.2
2023-11-05,Lianga,False,49.8,85.7,21.1,9.3,136,Unhealthy for Sensitive Groups,14.1,NNE,28.5,83.7
2023-11-06,Lianga,False,47.0,31.6,27.6,27.1,129,Unhealthy for Sensitive Groups,8.6,ENE,25.5,81.9
2023-11-07,Lianga,False,42.2,50.7,21.2,22.6,117,Unhealthy for Sensitive Groups,11.4,NNE,26.2,81.7
2023-11-08,Lianga,False,34.9,53.4,33.7,17.2,99,Moderate,6.4,NE,32.7,76.6
2023-11-09,Lianga,False,49.3,86.9,25.3,20.4,135,Unhealthy for Sensitive Groups,11.3,NNE,27.2,73.0
2023-11-10,Lianga,False,30.2,64.9,26.5,17.2,89,Moderate,7.3,ENE,32.8,65.9
2023-11-11,Lianga,False,47.2,47.2,30.8,24.5,130,Unhealthy for Sensitive Groups,12.7,NNE,26.3,74.2
2023-11-12,Lianga,False,19.3,44.8,34.2,25.5,66,Moderate,13.0,NE,29.6,77.0
2023-11-13,Lianga,False,35.6,48.0,20.8,27.6,101,Unhealthy for Sensitive Groups,7.4,ENE,28.7,73.7
2023-11-14,Lianga,False,40.0,79.9,24.1,28.8,111,Unhealthy for Sensitive Groups,13.2,ENE,27.0,79.7
2023-11-15,Lianga,False,40.6,44.3,18.5,26.3,113,Unhealthy for Sensitive Groups,10.2,NE,32.8,66.8
2023-11-16,Lianga,False,42.6,47.9,23.3,29.5,118,Unhealthy for Sensitive Groups,5.7,ENE,25.3,85.0
2023-11-17,Lianga,False,24.7,83.4,17.9,27.0,77,Moderate,7.5,NE,31.5,66.8
2023-11-18,Lianga,False,32.8,26.2,15.1,12.7,94,Moderate,8.8,NNE,26.9,91.4
2023-11-19,Lianga,False,44.2,34.0,18.5,32.1,122,Unhealthy for Sensitive Groups,8.3,ENE,27.5,81.0
2023-11-20,Lianga,False,48.6,50.1,23.4,11.5,133,Unhealthy for Sensitive Groups,11.1,NNE,26.3,81.1
2023-11-21,Lianga,False,37.8,61.8,24.2,8.8,106,Unhealthy for Sensitive Groups,10.7,NNE,29.9,72.7
2023-11-22,Lianga,False,14.4,51.1,25.0,16.1,55,Moderate,7.3,ENE,28.8,80.1
2023-11-23,Lianga,False,27.6,54.9,25.1,21.4,83,Moderate,6.4,ENE,24.6,92.4
2023-11-24,Lianga,False,24.2,40.0,17.8,26.2,76,Moderate,10.8,NE,25.2,76.7
2023-11-25,Lianga,False,23.0,29.6,30.0,17.1,73,Moderate,13.6,NE,31.4,79.0
2023-11-26,Lianga,False,19.9,55.3,13.7,13.3,67,Moderate,13.2,NNE,31.7,70.0
2023-11-27,Lianga,False,32.5,65.9,12.3,16.6,94,Moderate,10.5,NE,30.0,94.9
2023-11-28,Lianga,False,42.6,28.4,22.4,8.5,118,Unhealthy for Sensitive Groups,9.9,ENE,32.0,86.6
2023-11-29,Lianga,False,48.3,83.5,33.5,11.1,132,Unhealthy for Sensitive Groups,11.7,NE,27.7,75.7
2023-11-30,Lianga,False,45.4,66.0,14.8,19.2,125,Unhealthy for Sensitive Groups,13.5,ENE,27.1,81.0
2023-12-01,Lianga,False,13.6,32.3,15.6,19.4,53,Moderate,14.0,NE,28.2,89.7
2023-12-02,Lianga,False,36.4,41.4,17.0,14.4,102,Unhealthy for Sensitive Groups,9.0,NNE,28.1,70.7
2023-12-03,Lianga,False,25.7,51.7,30.2,27.3,79,Moderate,6.2,ENE,29.6,84.5
2023-12-04,Lianga,False,41.7,52.6,30.3,19.9,116,Unhealthy for Sensitive Groups,5.8,NNE,28.9,94.0
2023-12-05,Lianga,False,39.6,26.8,19.1,16.7,111,Unhealthy for Sensitive Groups,10.1,NE,24.9,94.0
2023-12-06,Lianga,False,37.6,89.6,13.3,29.6,106,Unhealthy for Sensitive Groups,14.7,NE,29.2,82.4
2023-12-07,Lianga,False,36.6,57.2,13.1,24.7,103,Unhealthy for Sensitive Groups,7.8,NNE,24.3,91.3
2023-12-08,Lianga,False,31.7,66.8,37.0,19.6,92,Moderate,10.3,ENE,26.9,68.2
2023-12-09,Lianga,False,19.7,45.8,38.0,24.9,66,Moderate,12.2,NE,24.7,94.0
2023-12-10,Lianga,False,34.6,55.5,24.6,6.5,98,Moderate,8.7,NE,25.8,71.8
2023-12-11,Lianga,False,14.7,78.2,16.7,17.2,56,Moderate,11.8,NE,27.5,71.5
2023-12-12,Lianga,False,23.9,27.3,19.8,14.7,75,Moderate,15.0,NNE,32.1,84.9
2023-12-13,Lianga,False,34.8,37.8,29.1,25.6,99,Moderate,13.7,NNE,30.5,84.8
2023-12-14,Lianga,False,29.5,49.0,24.2,33.1,87,Moderate,15.0,ENE,29.3,94.3
2023-12-15,Lianga,False,30.0,90.8,25.4,23.9,88,Moderate,8.6,ENE,30.3,74.9
2023-12-16,Lianga,False,15.3,44.0,18.8,15.5,57,Moderate,14.8,NNE,28.4,78.0
2023-12-17,Lianga,False,15.8,77.4,15.8,11.9,58,Moderate,11.6,NNE,30.6,76.3
2023-12-18,Lianga,False,29.2,61.5,23.5,8.2,87,Moderate,8.3,NNE,30.5,75.2
2023-12-19,Lianga,False,42.7,50.5,12.8,17.7,118,Unhealthy for Sensitive Groups,11.4,NE,28.2,74.7
2023-12-20,Lianga,False,53.7,48.4,16.4,25.8,146,Unhealthy for Sensitive Groups,12.9,NE,28.4,67.8
2023-12-21,Lianga,False,39.2,59.8,15.3,10.9,109,Unhealthy for Sensitive Groups,9.5,NE,32.9,91.8
2023-12-22,Lianga,False,36.0,30.9,31.8,16.9,101,Unhealthy for Sensitive Groups,10.4,ENE,28.7,88.4
2023-12-23,Lianga,False,43.2,45.3,14.2,31.0,119,Unhealthy for Sensitive Groups,12.7,ENE,28.7,82.5
2023-12-24,Lianga,False,30.5,34.3,33.8,24.6,90,Moderate,8.9,NNE,31.3,89.2
2023-12-25,Lianga,False,33.1,62.4,20.0,21.9,95,Moderate,5.2,NE,28.1,85.0
2023-12-26,Lianga,False,33.6,32.5,23.9,15.6,96,Moderate,14.5,ENE,32.7,86.8
2023-12-27,Lianga,False,22.0,37.9,23.7,20.0,71,Moderate,11.3,NE,33.0,80.4
2023-12-28,Lianga,False,29.4,32.8,21.6,15.8,87,Moderate,6.8,NE,26.2,70.1
2023-12-29,Lianga,False,28.8,73.7,21.7,23.4,86,Moderate,5.6,NE,32.0,65.9
2023-12-30,Lianga,False,53.4,71.6,37.0,25.0,145,Unhealthy for Sensitive Groups,13.6,ENE,28.8,88.4
2023-12-31,Lianga,False,23.7,29.5,27.9,20.0,75,Moderate,6.6,NNE,31.3,66.6
2024-01-01,Lianga,False,30.8,88.0,35.9,24.2,90,Moderate,8.1,ENE,26.7,67.4
2024-01-02,Lianga,False,40.3,81.1,29.8,23.4,112,Unhealthy for Sensitive Groups,7.0,NE,26.1,79.9
2024-01-03,Lianga,False,52.7,80.1,26.7,10.3,143,Unhealthy for Sensitive Groups,14.9,ENE,29.9,73.7
2024-01-04,Lianga,False,42.8,52.9,33.3,29.7,118,Unhealthy for Sensitive Groups,11.7,NE,29.8,87.3
2024-01-05,Lianga,False,51.4,50.1,14.6,7.7,140,Unhealthy for Sensitive Groups,14.9,ENE,28.1,80.0
2024-01-06,Lianga,False,30.3,38.9,37.0,10.7,89,Moderate,7.6,NE,31.1,78.4
2024-01-07,Lianga,False,48.7,47.5,22.8,17.3,133,Unhealthy for Sensitive Groups,11.7,NE,31.1,78.7
2024-01-08,Lianga,False,13.8,64.7,16.5,25.4,54,Moderate,14.7,NNE,27.0,88.4
2024-01-09,Lianga,False,40.5,36.7,16.6,11.5,113,Unhealthy for Sensitive Groups,13.5,NNE,30.5,88.0
2024-01-10,Lianga,False,30.0,42.2,30.0,8.2,89,Moderate,12.8,ENE,25.2,79.9
2024-01-11,Lianga,False,30.9,65.5,15.8,12.5,90,Moderate,7.8,NE,25.5,72.2
2024-01-12,Lianga,False,25.7,73.7,21.5,23.2,79,Moderate,13.8,NNE,29.7,72.1
2024-01-13,Lianga,False,36.2,54.4,38.1,16.2,102,Unhealthy for Sensitive Groups,8.1,ENE,32.2,78.2
2024-01-14,Lianga,False,32.2,49.9,12.7,25.1,93,Moderate,7.5,ENE,24.0,90.7
2024-01-15,Lianga,False,37.5,87.8,21.9,31.0,105,Unhealthy for Sensitive Groups,14.1,ENE,26.1,89.8
2024-01-16,Lianga,False,35.1,65.9,25.1,26.8,99,Moderate,8.3,NNE,29.8,77.0
2024-01-17,Lianga,False,20.5,34.8,24.0,16.4,68,Moderate,13.8,ENE,27.5,94.2
2024-01-18,Lianga,False,54.7,75.8,23.5,29.2,148,Unhealthy for Sensitive Groups,8.9,NE,28.0,88.6
2024-01-19,Lianga,False,24.6,52.8,25.6,7.9,77,Moderate,5.6,ENE,24.2,86.5
2024-01-20,Lianga,False,37.3,26.4,26.3,26.9,105,Unhealthy for Sensitive Groups,8.6,ENE,32.3,93.7
2024-01-21,Lianga,False,38.8,91.3,32.2,26.4,109,Unhealthy for Sensitive Groups,10.3,NE,26.3,80.8
2024-01-22,Lianga,False,17.4,76.1,23.1,20.2,62,Moderate,13.8,NE,26.5,72.4
2024-01-23,Lianga,False,26.6,60.2,26.1,33.1,81,Moderate,8.5,ENE,24.5,84.6
2024-01-24,Lianga,False,45.9,78.1,37.5,14.9,126,Unhealthy for Sensitive Groups,9.0,ENE,24.1,70.0
2024-01-25,Lianga,False,14.8,22.6,21.8,5.9,56,Moderate,7.2,NE,28.8,69.2
2024-01-26,Lianga,False,42.1,76.0,28.6,23.6,117,Unhealthy for Sensitive Groups,8.9,NE,24.6,77.7
2024-01-27,Lianga,False,22.9,83.1,18.6,30.5,73,Moderate,6.4,ENE,26.6,93.1
2024-01-28,Lianga,False,41.7,27.8,20.2,27.0,116,Unhealthy for Sensitive Groups,12.5,NNE,28.4,81.1
2024-01-29,Lianga,False,38.6,84.4,35.5,12.7,108,Unhealthy for Sensitive Groups,6.0,ENE,29.3,76.4
2024-01-30,Lianga,False,27.0,93.1,28.2,16.9,82,Moderate,14.5,ENE,26.5,89.6
2024-01-31,Lianga,False,38.0,54.1,35.4,8.8,107,Unhealthy for Sensitive Groups,6.3,ENE,24.6,85.9
2024-02-01,Lianga,False,44.5,76.8,17.5,6.3,123,Unhealthy for Sensitive Groups,9.2,ENE,29.7,90.7
2024-02-02,Lianga,False,43.9,42.1,19.4,14.7,121,Unhealthy for Sensitive Groups,5.7,NE,29.1,82.8
2024-02-03,Lianga,False,13.6,38.1,32.8,18.8,53,Moderate,12.4,NE,31.7,86.3
2024-02-04,Lianga,False,21.0,27.3,33.7,20.0,69,Moderate,5.5,ENE,26.3,87.4
2024-02-05,Lianga,False,39.4,56.6,12.7,26.8,110,Unhealthy for Sensitive Groups,11.0,NNE,29.8,79.2
2024-02-06,Lianga,False,19.7,29.5,26.8,26.5,67,Moderate,10.0,ENE,27.0,85.8
2024-02-07,Lianga,False,14.1,55.4,24.9,28.4,55,Moderate,8.2,NNE,30.1,88.6
2024-02-08,Lianga,False,19.0,71.4,21.4,9.4,65,Moderate,5.6,NNE,28.5,74.3
2024-02-09,Lianga,False,24.7,35.7,17.5,13.2,77,Moderate,6.4,NE,31.6,91.5
2024-02-10,Lianga,False,41.7,85.5,30.4,18.6,116,Unhealthy for Sensitive Groups,7.8,NE,31.3,73.4
2024-02-11,Lianga,False,19.7,51.3,16.7,21.3,67,Moderate,5.5,ENE,32.7,69.4
2024-02-12,Lianga,False,32.6,69.3,14.1,8.7,94,Moderate,5.2,NNE,27.6,65.6
2024-02-13,Lianga,False,53.6,73.0,15.3,28.4,146,Unhealthy for Sensitive Groups,13.2,NE,29.7,67.0
2024-02-14,Lianga,False,24.0,46.7,40.7,23.8,76,Moderate,8.1,NE,31.5,75.9
2024-02-15,Lianga,False,30.9,74.1,15.4,16.2,90,Moderate,8.2,ENE,31.4,77.6
2024-02-16,Lianga,False,36.8,52.9,23.2,9.4,103,Unhealthy for Sensitive Groups,5.0,NE,31.9,88.0
2024-02-17,Lianga,False,43.3,57.0,30.7,18.1,120,Unhealthy for Sensitive Groups,13.3,NE,24.2,94.8
2024-02-18,Lianga,False,37.2,95.8,26.7,10.1,105,Unhealthy for Sensitive Groups,14.9,NE,29.4,79.8
2024-02-19,Lianga,False,48.1,69.8,31.4,28.9,132,Unhealthy for Sensitive Groups,14.1,NE,29.2,81.3
2024-02-20,Lianga,False,51.4,62.6,13.6,19.8,140,Unhealthy for Sensitive Groups,9.2,ENE,28.1,88.3
2024-02-21,Lianga,False,28.8,76.1,19.9,14.8,86,Moderate,13.5,ENE,31.2,86.7
2024-02-22,Lianga,False,42.5,39.2,13.4,7.4,118,Unhealthy for Sensitive Groups,11.2,NE,31.9,94.7
2024-02-23,Lianga,False,23.5,37.8,32.2,16.2,75,Moderate,7.6,NE,32.6,85.7
2024-02-24,Lianga,False,48.9,47.9,23.5,17.1,134,Unhealthy for Sensitive Groups,5.7,NE,29.2,89.7
2024-02-25,Lianga,False,21.9,67.8,31.9,31.1,71,Moderate,14.5,NE,25.9,70.9
2024-02-26,Lianga,False,33.1,52.5,25.4,28.4,95,Moderate,9.8,NNE,25.5,86.9
2024-02-27,Lianga,False,40.0,31.3,20.8,17.2,112,Unhealthy for Sensitive Groups,9.5,NNE,24.9,65.1
2024-02-28,Lianga,False,40.2,49.6,14.8,21.0,112,Unhealthy for Sensitive Groups,6.9,NNE,28.7,66.9
2024-02-29,Lianga,False,32.8,57.2,21.5,26.4,94,Moderate,8.6,ENE,32.7,93.6
2024-03-01,Lianga,False,35.6,70.2,34.2,30.5,101,Unhealthy for Sensitive Groups,5.6,NE,27.3,65.7
2024-03-02,Lianga,False,41.9,67.3,21.1,21.9,116,Unhealthy for Sensitive Groups,5.9,NE,28.4,75.3
2024-03-03,Lianga,False,39.2,53.2,34.4,10.7,110,Unhealthy for Sensitive Groups,8.3,NNE,24.1,66.1
2024-03-04,Lianga,False,25.5,36.2,18.0,14.5,79,Moderate,6.0,NE,28.2,70.1
2024-03-05,Lianga,False,40.0,74.8,12.0,25.0,111,Unhealthy for Sensitive Groups,10.5,NNE,27.8,76.8
2024-03-06,Lianga,False,31.8,64.0,30.7,9.6,92,Moderate,8.2,NE,25.4,72.6
2024-03-07,Lianga,False,15.6,43.3,33.2,21.7,58,Moderate,11.2,ENE,24.8,73.7
2024-03-08,Lianga,False,38.6,89.8,15.1,11.9,108,Unhealthy for Sensitive Groups,8.2,NNE,26.0,76.0
2024-03-09,Lianga,False,33.7,40.1,18.0,7.0,96,Moderate,14.8,NE,25.7,73.4
2024-03-10,Lianga,False,39.3,60.4,13.5,25.4,110,Unhealthy for Sensitive Groups,14.8,NNE,24.9,67.0
2024-03-11,Lianga,False,46.8,57.0,23.0,11.9,129,Unhealthy for Sensitive Groups,7.1,NNE,27.9,84.4
2024-03-12,Lianga,False,13.1,61.7,28.7,10.5,52,Moderate,6.7,NE,24.5,67.9
2024-03-13,Lianga,False,52.2,49.7,38.2,23.9,142,Unhealthy for Sensitive Groups,5.5,ENE,28.8,93.1
2024-03-14,Lianga,False,44.8,60.1,42.6,23.6,123,Unhealthy for Sensitive Groups,12.4,NE,31.3,89.4
2024-03-15,Lianga,False,40.8,74.3,11.3,11.9,113,Unhealthy for Sensitive Groups,5.3,NNE,31.8,87.3
2024-03-16,Lianga,False,22.1,68.4,14.5,11.5,71,Moderate,8.8,ENE,27.1,70.0
2024-03-17,Lianga,False,32.1,66.8,26.3,28.8,93,Moderate,11.5,NNE,24.5,68.6
2024-03-18,Lianga,False,43.6,37.6,29.5,13.9,121,Unhealthy for Sensitive Groups,9.1,NE,32.6,91.5
2024-03-19,Lianga,False,20.0,28.8,33.3,34.2,67,Moderate,12.0,NE,31.6,65.9
2024-03-20,Lianga,False,33.5,52.1,14.1,15.5,96,Moderate,9.2,NE,25.4,86.0
2024-03-21,Lianga,False,19.1,77.0,14.3,27.9,65,Moderate,10.2,NE,28.9,86.5
2024-03-22,Lianga,False,33.6,90.3,36.3,21.2,96,Moderate,7.8,NNE,25.3,73.7
2024-03-23,Lianga,False,23.9,43.2,22.5,25.1,75,Moderate,13.1,NE,25.7,79.7
2024-03-24,Lianga,False,34.0,46.1,29.3,6.2,97,Moderate,13.2,ENE,32.8,84.6
2024-03-25,Lianga,False,15.5,76.6,34.6,18.2,58,Moderate,14.7,NNE,30.1,68.2
2024-03-26,Lianga,False,38.5,82.3,32.9,22.4,108,Unhealthy for Sensitive Groups,9.9,NE,24.1,73.6
2024-03-27,Lianga,False,15.9,27.0,17.2,22.7,58,Moderate,11.2,NNE,31.0,86.0
2024-03-28,Lianga,False,42.3,56.4,35.4,20.4,117,Unhealthy for Sensitive Groups,13.1,NNE,24.6,91.3
2024-03-29,Lianga,False,41.2,67.6,27.1,28.9,115,Unhealthy for Sensitive Groups,5.0,NE,27.0,90.0
2024-03-30,Lianga,False,42.0,94.0,25.0,8.1,117,Unhealthy for Sensitive Groups,10.8,NNE,27.9,86.2
2024-03-31,Lianga,False,58.6,35.8,41.1,28.5,152,Unhealthy,14.5,NE,27.0,72.1
2024-04-01,Lianga,False,31.3,28.4,24.1,28.4,91,Moderate,9.1,ESE,24.4,67.8
2024-04-02,Lianga,False,18.8,62.5,16.9,13.2,64,Moderate,8.8,ESE,30.0,85.2
2024-04-03,Lianga,False,30.2,31.8,34.4,30.3,89,Moderate,5.5,SE,28.8,89.9
2024-04-04,Lianga,False,40.4,73.1,30.9,25.6,112,Unhealthy for Sensitive Groups,7.0,ESE,27.4,73.5
2024-04-05,Lianga,False,45.7,33.4,28.0,23.1,126,Unhealthy for Sensitive Groups,9.7,ESE,32.8,83.3
2024-04-06,Lianga,False,28.1,68.0,34.9,25.2,84,Moderate,4.6,E,32.4,81.1
2024-04-07,Lianga,False,15.0,61.2,14.6,11.6,56,Moderate,7.9,SE,24.4,94.6
2024-04-08,Lianga,False,25.6,81.6,37.2,18.3,79,Moderate,9.5,E,30.4,66.5
2024-04-09,Lianga,False,44.7,72.1,33.8,10.1,123,Unhealthy for Sensitive Groups,5.0,ESE,28.9,74.6
2024-04-10,Lianga,False,30.3,60.5,35.3,6.3,89,Moderate,5.7,SE,27.6,75.7
2024-04-11,Lianga,False,52.8,48.3,30.3,27.6,143,Unhealthy for Sensitive Groups,3.1,ESE,28.0,76.1
2024-04-12,Lianga,False,42.2,60.3,17.7,5.9,117,Unhealthy for Sensitive Groups,4.6,E,32.7,85.1
2024-04-13,Lianga,False,25.2,24.7,30.3,8.1,78,Moderate,6.6,SE,25.1,77.4
2024-04-14,Lianga,False,28.1,66.8,24.7,23.6,84,Moderate,3.2,SE,27.7,68.4
2024-04-15,Lianga,False,23.6,37.7,29.1,12.3,75,Moderate,5.1,SE,31.0,83.1
2024-04-16,Lianga,False,23.8,76.1,19.1,9.3,75,Moderate,8.9,SE,28.4,92.8
2024-04-17,Lianga,False,28.1,60.5,16.8,16.8,84,Moderate,9.8,E,31.5,70.1
2024-04-18,Lianga,False,40.0,52.5,12.6,20.6,111,Unhealthy for Sensitive Groups,8.8,E,25.4,68.0
2024-04-19,Lianga,False,21.4,35.5,12.5,15.4,70,Moderate,8.1,SE,28.1,81.8
2024-04-20,Lianga,False,20.3,41.4,20.4,14.1,68,Moderate,3.1,SE,32.4,94.9
2024-04-21,Lianga,False,26.5,57.8,33.9,17.6,81,Moderate,6.8,ESE,28.0,87.2
2024-04-22,Lianga,False,45.3,52.0,14.9,30.3,125,Unhealthy for Sensitive Groups,7.3,E,27.8,71.0
2024-04-23,Lianga,False,39.6,67.4,26.1,15.3,111,Unhealthy for Sensitive Groups,6.8,E,30.2,70.5
2024-04-24,Lianga,False,23.1,64.0,19.5,15.3,74,Moderate,5.7,ESE,25.3,72.2
2024-04-25,Lianga,False,37.6,40.0,21.4,7.0,105,Unhealthy for Sensitive Groups,3.6,E,25.0,91.6
2024-04-26,Lianga,False,43.1,43.2,32.5,10.7,119,Unhealthy for Sensitive Groups,8.9,ESE,28.5,82.6
2024-04-27,Lianga,False,51.9,34.9,13.4,14.1,141,Unhealthy for Sensitive Groups,8.9,E,28.7,69.2
2024-04-28,Lianga,False,26.6,55.9,27.8,12.6,81,Moderate,5.3,SE,29.9,94.0
2024-04-29,Lianga,False,33.5,36.8,19.4,21.1,96,Moderate,9.1,SE,27.7,82.0
2024-04-30,Lianga,False,24.4,29.0,24.8,12.9,76,Moderate,9.0,E,32.4,80.3
2024-05-01,Lianga,False,27.8,50.6,8.6,11.6,84,Moderate,7.3,E,28.1,78.0
2024-05-02,Lianga,False,12.2,49.3,24.3,13.2,51,Moderate,4.0,SE,30.3,78.8
2024-05-03,Lianga,False,24.9,31.6,13.0,5.6,78,Moderate,8.9,ESE,24.9,74.8
2024-05-04,Lianga,False,17.9,42.6,12.4,17.7,63,Moderate,8.0,ESE,24.8,75.7
2024-05-05,Lianga,False,20.2,40.8,20.4,13.8,68,Moderate,7.9,E,31.0,82.9
